dep;week;P;cl_age90;pop
95;2020-S44;79;90;10414
95;2020-S44;7645;0;1248354
95;2020-S45;172;09;185065
95;2020-S45;726;19;172460
95;2020-S45;759;29;151506
95;2020-S45;879;39;175116
95;2020-S45;832;49;167938
95;2020-S45;709;59;155011
95;2020-S45;882;69;121128
95;2020-S45;249;79;72032
95;2020-S45;130;89;37684
95;2020-S45;64;90;10414
95;2020-S45;5402;0;1248354
95;2020-S46;98;09;185065
95;2020-S46;379;19;172460
95;2020-S46;420;29;151506
95;2020-S46;467;39;175116
95;2020-S46;462;49;167938
95;2020-S46;400;59;155011
95;2020-S46;395;69;121128
95;2020-S46;144;79;72032
95;2020-S46;104;89;37684
95;2020-S46;70;90;10414
95;2020-S46;2941;0;1248354
95;2020-S47;76;09;185065
95;2020-S47;287;19;172460
95;2020-S47;321;29;151506
95;2020-S47;381;39;175116
95;2020-S47;364;49;167938
95;2020-S47;319;59;155011
95;2020-S47;237;69;121128
95;2020-S47;110;79;72032
95;2020-S47;83;89;37684
95;2020-S47;31;90;10414
95;2020-S47;2209;0;1248354
95;2020-S48;79;09;185065
95;2020-S48;204;19;172460
95;2020-S48;274;29;151506
95;2020-S48;315;39;175116
95;2020-S48;270;49;167938
95;2020-S48;243;59;155011
95;2020-S48;162;69;121128
95;2020-S48;80;79;72032
95;2020-S48;55;89;37684
95;2020-S48;35;90;10414
95;2020-S48;1718;0;1248354
95;2020-S49;66;09;185065
95;2020-S49;181;19;172460
95;2020-S49;219;29;151506
95;2020-S49;256;39;175116
95;2020-S49;264;49;167938
95;2020-S49;199;59;155011
95;2020-S49;181;69;121128
95;2020-S49;70;79;72032
95;2020-S49;58;89;37684
95;2020-S49;32;90;10414
95;2020-S49;1526;0;1248354
95;2020-S50;71;09;185065
95;2020-S50;204;19;172460
95;2020-S50;251;29;151506
95;2020-S50;268;39;175116
95;2020-S50;257;49;167938
95;2020-S50;216;59;155011
95;2020-S50;164;69;121128
95;2020-S50;75;79;72032
95;2020-S50;76;89;37684
95;2020-S50;42;90;10414
95;2020-S50;1626;0;1248354
95;2020-S51;61;09;185065
95;2020-S51;213;19;172460
95;2020-S51;302;29;151506
95;2020-S51;334;39;175116
95;2020-S51;294;49;167938
95;2020-S51;247;59;155011
95;2020-S51;173;69;121128
95;2020-S51;92;79;72032
95;2020-S51;64;89;37684
95;2020-S51;38;90;10414
95;2020-S51;1818;0;1248354
95;2020-S52;39;09;185065
95;2020-S52;158;19;172460
95;2020-S52;268;29;151506
95;2020-S52;249;39;175116
95;2020-S52;247;49;167938
95;2020-S52;221;59;155011
95;2020-S52;144;69;121128
95;2020-S52;72;79;72032
95;2020-S52;50;89;37684
95;2020-S52;21;90;10414
95;2020-S52;1469;0;1248354
95;2020-S53;51;09;185065
95;2020-S53;218;19;172460
95;2020-S53;326;29;151506
95;2020-S53;296;39;175116
95;2020-S53;302;49;167938
95;2020-S53;209;59;155011
95;2020-S53;208;69;121128
95;2020-S53;97;79;72032
95;2020-S53;50;89;37684
95;2020-S53;23;90;10414
95;2020-S53;1780;0;1248354
95;2021-S01;89;09;185065
95;2021-S01;361;19;172460
95;2021-S01;467;29;151506
95;2021-S01;477;39;175116
95;2021-S01;403;49;167938
95;2021-S01;346;59;155011
95;2021-S01;218;69;121128
95;2021-S01;107;79;72032
95;2021-S01;52;89;37684
95;2021-S01;24;90;10414
95;2021-S01;2544;0;1248354
95;2021-S02;92;09;185065
95;2021-S02;350;19;172460
95;2021-S02;428;29;151506
95;2021-S02;467;39;175116
95;2021-S02;395;49;167938
95;2021-S02;357;59;155011
95;2021-S02;256;69;121128
95;2021-S02;103;79;72032
95;2021-S02;93;89;37684
95;2021-S02;37;90;10414
95;2021-S02;2578;0;1248354
95;2021-S03;146;09;185065
95;2021-S03;359;19;172460
95;2021-S03;505;29;151506
95;2021-S03;504;39;175116
95;2021-S03;469;49;167938
95;2021-S03;412;59;155011
95;2021-S03;283;69;121128
95;2021-S03;128;79;72032
95;2021-S03;69;89;37684
95;2021-S03;38;90;10414
95;2021-S03;2915;0;1248354
95;2021-S04;171;09;185065
95;2021-S04;454;19;172460
95;2021-S04;447;29;151506
95;2021-S04;543;39;175116
95;2021-S04;479;49;167938
95;2021-S04;392;59;155011
95;2021-S04;273;69;121128
95;2021-S04;106;79;72032
95;2021-S04;60;89;37684
95;2021-S04;35;90;10414
95;2021-S04;2960;0;1248354
95;2021-S05;195;09;185065
95;2021-S05;513;19;172460
95;2021-S05;464;29;151506
95;2021-S05;560;39;175116
95;2021-S05;569;49;167938
95;2021-S05;380;59;155011
95;2021-S05;306;69;121128
95;2021-S05;116;79;72032
95;2021-S05;72;89;37684
95;2021-S05;36;90;10414
95;2021-S05;3211;0;1248354
95;2021-S06;160;09;185065
95;2021-S06;536;19;172460
95;2021-S06;479;29;151506
95;2021-S06;599;39;175116
95;2021-S06;496;49;167938
95;2021-S06;394;59;155011
95;2021-S06;335;69;121128
95;2021-S06;138;79;72032
95;2021-S06;59;89;37684
95;2021-S06;27;90;10414
95;2021-S06;3223;0;1248354
95;2021-S07;141;09;185065
95;2021-S07;475;19;172460
95;2021-S07;576;29;151506
95;2021-S07;706;39;175116
95;2021-S07;579;49;167938
95;2021-S07;498;59;155011
95;2021-S07;375;69;121128
95;2021-S07;146;79;72032
95;2021-S07;79;89;37684
95;2021-S07;22;90;10414
95;2021-S07;3597;0;1248354
95;2021-S08;216;09;185065
95;2021-S08;577;19;172460
95;2021-S08;695;29;151506
95;2021-S08;762;39;175116
95;2021-S08;763;49;167938
95;2021-S08;643;59;155011
95;2021-S08;459;69;121128
95;2021-S08;202;79;72032
95;2021-S08;102;89;37684
95;2021-S08;40;90;10414
95;2021-S08;4459;0;1248354
95;2021-S09;266;09;185065
95;2021-S09;674;19;172460
95;2021-S09;811;29;151506
95;2021-S09;843;39;175116
95;2021-S09;759;49;167938
95;2021-S09;634;59;155011
95;2021-S09;448;69;121128
95;2021-S09;186;79;72032
95;2021-S09;103;89;37684
95;2021-S09;44;90;10414
95;2021-S09;4768;0;1248354
95;2021-S10;382;09;185065
95;2021-S10;990;19;172460
95;2021-S10;1191;29;151506
95;2021-S10;1177;39;175116
95;2021-S10;1090;49;167938
95;2021-S10;897;59;155011
95;2021-S10;595;69;121128
95;2021-S10;219;79;72032
95;2021-S10;126;89;37684
95;2021-S10;43;90;10414
95;2021-S10;6710;0;1248354
95;2021-S11;618;09;185065
95;2021-S11;1321;19;172460
95;2021-S11;1375;29;151506
95;2021-S11;1507;39;175116
95;2021-S11;1466;49;167938
95;2021-S11;1076;59;155011
95;2021-S11;814;69;121128
95;2021-S11;264;79;72032
95;2021-S11;124;89;37684
95;2021-S11;56;90;10414
95;2021-S11;8622;0;1248354
95;2021-S12;786;09;185065
95;2021-S12;1758;19;172460
95;2021-S12;1529;29;151506
95;2021-S12;1798;39;175116
95;2021-S12;1760;49;167938
95;2021-S12;1278;59;155011
95;2021-S12;940;69;121128
95;2021-S12;307;79;72032
95;2021-S12;125;89;37684
95;2021-S12;64;90;10414
95;2021-S12;10348;0;1248354
95;2021-S13;899;09;185065
95;2021-S13;1956;19;172460
95;2021-S13;1604;29;151506
95;2021-S13;1958;39;175116
95;2021-S13;1820;49;167938
95;2021-S13;1242;59;155011
95;2021-S13;737;69;121128
95;2021-S13;228;79;72032
95;2021-S13;152;89;37684
95;2021-S13;39;90;10414
95;2021-S13;10642;0;1248354
95;2021-S14;457;09;185065
95;2021-S14;1171;19;172460
95;2021-S14;1424;29;151506
95;2021-S14;1684;39;175116
95;2021-S14;1507;49;167938
95;2021-S14;1172;59;155011
95;2021-S14;598;69;121128
95;2021-S14;246;79;72032
95;2021-S14;98;89;37684
95;2021-S14;31;90;10414
95;2021-S14;8389;0;1248354
95;2021-S15;362;09;185065
95;2021-S15;1004;19;172460
95;2021-S15;1520;29;151506
95;2021-S15;1659;39;175116
95;2021-S15;1406;49;167938
95;2021-S15;1116;59;155011
95;2021-S15;629;69;121128
95;2021-S15;249;79;72032
95;2021-S15;102;89;37684
95;2021-S15;25;90;10414
95;2021-S15;8073;0;1248354
95;2021-S16;340;09;185065
95;2021-S16;835;19;172460
95;2021-S16;1259;29;151506
95;2021-S16;1336;39;175116
95;2021-S16;1010;49;167938
95;2021-S16;879;59;155011
95;2021-S16;489;69;121128
95;2021-S16;203;79;72032
95;2021-S16;102;89;37684
95;2021-S16;30;90;10414
95;2021-S16;6485;0;1248354
95;2021-S17;322;09;185065
95;2021-S17;598;19;172460
95;2021-S17;861;29;151506
95;2021-S17;860;39;175116
95;2021-S17;712;49;167938
95;2021-S17;601;59;155011
95;2021-S17;332;69;121128
95;2021-S17;135;79;72032
95;2021-S17;66;89;37684
95;2021-S17;26;90;10414
95;2021-S17;4515;0;1248354
971;2020-S21;0;09;40134
971;2020-S21;1;19;50483
971;2020-S21;1;29;34558
971;2020-S21;1;39;37149
971;2020-S21;1;49;48928
971;2020-S21;1;59;60524
971;2020-S21;2;69;51113
971;2020-S21;0;79;33062
971;2020-S21;0;89;16008
971;2020-S21;0;90;4920
971;2020-S21;7;0;376879
971;2020-S22;0;09;40134
971;2020-S22;1;19;50483
971;2020-S22;1;29;34558
971;2020-S22;0;39;37149
971;2020-S22;1;49;48928
971;2020-S22;0;59;60524
971;2020-S22;0;69;51113
971;2020-S22;0;79;33062
971;2020-S22;0;89;16008
971;2020-S22;0;90;4920
971;2020-S22;3;0;376879
971;2020-S23;0;09;40134
971;2020-S23;1;19;50483
971;2020-S23;2;29;34558
971;2020-S23;0;39;37149
971;2020-S23;1;49;48928
971;2020-S23;1;59;60524
971;2020-S23;2;69;51113
971;2020-S23;0;79;33062
971;2020-S23;0;89;16008
971;2020-S23;0;90;4920
971;2020-S23;7;0;376879
971;2020-S24;0;09;40134
971;2020-S24;0;19;50483
971;2020-S24;1;29;34558
971;2020-S24;0;39;37149
971;2020-S24;0;49;48928
971;2020-S24;2;59;60524
971;2020-S24;0;69;51113
971;2020-S24;1;79;33062
971;2020-S24;0;89;16008
971;2020-S24;0;90;4920
971;2020-S24;4;0;376879
971;2020-S25;0;09;40134
971;2020-S25;0;19;50483
971;2020-S25;4;29;34558
971;2020-S25;1;39;37149
971;2020-S25;1;49;48928
971;2020-S25;1;59;60524
971;2020-S25;0;69;51113
971;2020-S25;1;79;33062
971;2020-S25;0;89;16008
971;2020-S25;0;90;4920
971;2020-S25;8;0;376879
971;2020-S26;0;09;40134
971;2020-S26;1;19;50483
971;2020-S26;1;29;34558
971;2020-S26;0;39;37149
971;2020-S26;2;49;48928
971;2020-S26;0;59;60524
971;2020-S26;1;69;51113
971;2020-S26;0;79;33062
971;2020-S26;0;89;16008
971;2020-S26;0;90;4920
971;2020-S26;5;0;376879
971;2020-S27;0;09;40134
971;2020-S27;0;19;50483
971;2020-S27;2;29;34558
971;2020-S27;0;39;37149
971;2020-S27;1;49;48928
971;2020-S27;1;59;60524
971;2020-S27;2;69;51113
971;2020-S27;1;79;33062
971;2020-S27;0;89;16008
971;2020-S27;0;90;4920
971;2020-S27;7;0;376879
971;2020-S28;1;09;40134
971;2020-S28;1;19;50483
971;2020-S28;2;29;34558
971;2020-S28;1;39;37149
971;2020-S28;3;49;48928
971;2020-S28;0;59;60524
971;2020-S28;0;69;51113
971;2020-S28;0;79;33062
971;2020-S28;0;89;16008
971;2020-S28;0;90;4920
971;2020-S28;8;0;376879
971;2020-S29;0;09;40134
971;2020-S29;2;19;50483
971;2020-S29;2;29;34558
971;2020-S29;2;39;37149
971;2020-S29;1;49;48928
971;2020-S29;2;59;60524
971;2020-S29;1;69;51113
971;2020-S29;0;79;33062
971;2020-S29;0;89;16008
971;2020-S29;0;90;4920
971;2020-S29;10;0;376879
971;2020-S30;0;09;40134
971;2020-S30;2;19;50483
971;2020-S30;8;29;34558
971;2020-S30;3;39;37149
971;2020-S30;0;49;48928
971;2020-S30;0;59;60524
971;2020-S30;1;69;51113
971;2020-S30;0;79;33062
971;2020-S30;0;89;16008
971;2020-S30;0;90;4920
971;2020-S30;14;0;376879
971;2020-S31;0;09;40134
971;2020-S31;6;19;50483
971;2020-S31;30;29;34558
971;2020-S31;5;39;37149
971;2020-S31;7;49;48928
971;2020-S31;7;59;60524
971;2020-S31;3;69;51113
971;2020-S31;0;79;33062
971;2020-S31;0;89;16008
971;2020-S31;0;90;4920
971;2020-S31;59;0;376879
971;2020-S32;0;09;40134
971;2020-S32;3;19;50483
971;2020-S32;25;29;34558
971;2020-S32;9;39;37149
971;2020-S32;6;49;48928
971;2020-S32;3;59;60524
971;2020-S32;2;69;51113
971;2020-S32;3;79;33062
971;2020-S32;0;89;16008
971;2020-S32;0;90;4920
971;2020-S32;51;0;376879
971;2020-S33;7;09;40134
971;2020-S33;14;19;50483
971;2020-S33;52;29;34558
971;2020-S33;46;39;37149
971;2020-S33;21;49;48928
971;2020-S33;15;59;60524
971;2020-S33;16;69;51113
971;2020-S33;5;79;33062
971;2020-S33;1;89;16008
971;2020-S33;1;90;4920
971;2020-S33;179;0;376879
971;2020-S34;5;09;40134
971;2020-S34;28;19;50483
971;2020-S34;124;29;34558
971;2020-S34;83;39;37149
971;2020-S34;30;49;48928
971;2020-S34;35;59;60524
971;2020-S34;17;69;51113
971;2020-S34;9;79;33062
971;2020-S34;3;89;16008
971;2020-S34;0;90;4920
971;2020-S34;334;0;376879
971;2020-S35;10;09;40134
971;2020-S35;43;19;50483
971;2020-S35;136;29;34558
971;2020-S35;137;39;37149
971;2020-S35;125;49;48928
971;2020-S35;117;59;60524
971;2020-S35;54;69;51113
971;2020-S35;25;79;33062
971;2020-S35;7;89;16008
971;2020-S35;0;90;4920
971;2020-S35;654;0;376879
971;2020-S36;19;09;40134
971;2020-S36;70;19;50483
971;2020-S36;168;29;34558
971;2020-S36;178;39;37149
971;2020-S36;157;49;48928
971;2020-S36;125;59;60524
971;2020-S36;101;69;51113
971;2020-S36;35;79;33062
971;2020-S36;21;89;16008
971;2020-S36;5;90;4920
971;2020-S36;879;0;376879
971;2020-S37;21;09;40134
971;2020-S37;83;19;50483
971;2020-S37;116;29;34558
971;2020-S37;161;39;37149
971;2020-S37;199;49;48928
971;2020-S37;183;59;60524
971;2020-S37;138;69;51113
971;2020-S37;44;79;33062
971;2020-S37;17;89;16008
971;2020-S37;2;90;4920
971;2020-S37;964;0;376879
971;2020-S38;18;09;40134
971;2020-S38;124;19;50483
971;2020-S38;151;29;34558
971;2020-S38;165;39;37149
971;2020-S38;216;49;48928
971;2020-S38;209;59;60524
971;2020-S38;143;69;51113
971;2020-S38;65;79;33062
971;2020-S38;35;89;16008
971;2020-S38;8;90;4920
971;2020-S38;1134;0;376879
971;2020-S39;16;09;40134
971;2020-S39;123;19;50483
971;2020-S39;120;29;34558
971;2020-S39;149;39;37149
971;2020-S39;206;49;48928
971;2020-S39;199;59;60524
971;2020-S39;152;69;51113
971;2020-S39;69;79;33062
971;2020-S39;32;89;16008
971;2020-S39;4;90;4920
971;2020-S39;1071;0;376879
971;2020-S40;11;09;40134
971;2020-S40;101;19;50483
971;2020-S40;96;29;34558
971;2020-S40;114;39;37149
971;2020-S40;137;49;48928
971;2020-S40;157;59;60524
971;2020-S40;108;69;51113
971;2020-S40;54;79;33062
971;2020-S40;20;89;16008
971;2020-S40;10;90;4920
971;2020-S40;808;0;376879
971;2020-S41;11;09;40134
971;2020-S41;69;19;50483
971;2020-S41;51;29;34558
971;2020-S41;72;39;37149
971;2020-S41;98;49;48928
971;2020-S41;119;59;60524
971;2020-S41;96;69;51113
971;2020-S41;45;79;33062
971;2020-S41;28;89;16008
971;2020-S41;4;90;4920
971;2020-S41;593;0;376879
971;2020-S42;3;09;40134
971;2020-S42;48;19;50483
971;2020-S42;29;29;34558
971;2020-S42;64;39;37149
971;2020-S42;74;49;48928
971;2020-S42;77;59;60524
971;2020-S42;49;69;51113
971;2020-S42;31;79;33062
971;2020-S42;15;89;16008
971;2020-S42;4;90;4920
971;2020-S42;396;0;376879
971;2020-S43;5;09;40134
971;2020-S43;29;19;50483
971;2020-S43;31;29;34558
971;2020-S43;47;39;37149
971;2020-S43;49;49;48928
971;2020-S43;43;59;60524
971;2020-S43;41;69;51113
971;2020-S43;20;79;33062
971;2020-S43;6;89;16008
971;2020-S43;3;90;4920
971;2020-S43;274;0;376879
971;2020-S44;4;09;40134
971;2020-S44;16;19;50483
971;2020-S44;36;29;34558
971;2020-S44;40;39;37149
971;2020-S44;49;49;48928
971;2020-S44;69;59;60524
971;2020-S44;50;69;51113
971;2020-S44;16;79;33062
971;2020-S44;10;89;16008
971;2020-S44;3;90;4920
971;2020-S44;293;0;376879
971;2020-S45;2;09;40134
971;2020-S45;17;19;50483
971;2020-S45;14;29;34558
971;2020-S45;28;39;37149
971;2020-S45;26;49;48928
971;2020-S45;43;59;60524
971;2020-S45;35;69;51113
971;2020-S45;19;79;33062
971;2020-S45;7;89;16008
971;2020-S45;2;90;4920
971;2020-S45;193;0;376879
971;2020-S46;5;09;40134
971;2020-S46;15;19;50483
971;2020-S46;10;29;34558
971;2020-S46;24;39;37149
971;2020-S46;26;49;48928
971;2020-S46;18;59;60524
971;2020-S46;15;69;51113
971;2020-S46;15;79;33062
971;2020-S46;2;89;16008
971;2020-S46;1;90;4920
971;2020-S46;131;0;376879
971;2020-S47;2;09;40134
971;2020-S47;14;19;50483
971;2020-S47;9;29;34558
971;2020-S47;20;39;37149
971;2020-S47;16;49;48928
971;2020-S47;21;59;60524
971;2020-S47;11;69;51113
971;2020-S47;7;79;33062
971;2020-S47;5;89;16008
971;2020-S47;5;90;4920
971;2020-S47;110;0;376879
971;2020-S48;1;09;40134
971;2020-S48;10;19;50483
971;2020-S48;9;29;34558
971;2020-S48;8;39;37149
971;2020-S48;7;49;48928
971;2020-S48;10;59;60524
971;2020-S48;14;69;51113
971;2020-S48;12;79;33062
971;2020-S48;2;89;16008
971;2020-S48;0;90;4920
971;2020-S48;73;0;376879
971;2020-S49;1;09;40134
971;2020-S49;4;19;50483
971;2020-S49;5;29;34558
971;2020-S49;10;39;37149
971;2020-S49;9;49;48928
971;2020-S49;9;59;60524
971;2020-S49;7;69;51113
971;2020-S49;3;79;33062
971;2020-S49;0;89;16008
971;2020-S49;0;90;4920
971;2020-S49;49;0;376879
971;2020-S50;0;09;40134
971;2020-S50;4;19;50483
971;2020-S50;8;29;34558
971;2020-S50;7;39;37149
971;2020-S50;10;49;48928
971;2020-S50;10;59;60524
971;2020-S50;4;69;51113
971;2020-S50;3;79;33062
971;2020-S50;0;89;16008
971;2020-S50;1;90;4920
971;2020-S50;47;0;376879
971;2020-S51;2;09;40134
971;2020-S51;8;19;50483
971;2020-S51;9;29;34558
971;2020-S51;13;39;37149
971;2020-S51;13;49;48928
971;2020-S51;11;59;60524
971;2020-S51;9;69;51113
971;2020-S51;6;79;33062
971;2020-S51;1;89;16008
971;2020-S51;1;90;4920
971;2020-S51;73;0;376879
971;2020-S52;0;09;40134
971;2020-S52;7;19;50483
971;2020-S52;10;29;34558
971;2020-S52;13;39;37149
971;2020-S52;11;49;48928
971;2020-S52;12;59;60524
971;2020-S52;10;69;51113
971;2020-S52;3;79;33062
971;2020-S52;3;89;16008
971;2020-S52;1;90;4920
971;2020-S52;70;0;376879
971;2020-S53;1;09;40134
971;2020-S53;15;19;50483
971;2020-S53;20;29;34558
971;2020-S53;18;39;37149
971;2020-S53;21;49;48928
971;2020-S53;16;59;60524
971;2020-S53;5;69;51113
971;2020-S53;4;79;33062
971;2020-S53;2;89;16008
971;2020-S53;0;90;4920
971;2020-S53;102;0;376879
971;2021-S01;0;09;40134
971;2021-S01;9;19;50483
971;2021-S01;18;29;34558
971;2021-S01;21;39;37149
971;2021-S01;22;49;48928
971;2021-S01;24;59;60524
971;2021-S01;15;69;51113
971;2021-S01;6;79;33062
971;2021-S01;5;89;16008
971;2021-S01;0;90;4920
971;2021-S01;120;0;376879
971;2021-S02;3;09;40134
971;2021-S02;13;19;50483
971;2021-S02;16;29;34558
971;2021-S02;10;39;37149
971;2021-S02;19;49;48928
971;2021-S02;16;59;60524
971;2021-S02;5;69;51113
971;2021-S02;12;79;33062
971;2021-S02;5;89;16008
971;2021-S02;2;90;4920
971;2021-S02;101;0;376879
971;2021-S03;3;09;40134
971;2021-S03;13;19;50483
971;2021-S03;12;29;34558
971;2021-S03;17;39;37149
971;2021-S03;17;49;48928
971;2021-S03;21;59;60524
971;2021-S03;16;69;51113
971;2021-S03;8;79;33062
971;2021-S03;7;89;16008
971;2021-S03;4;90;4920
971;2021-S03;118;0;376879
971;2021-S04;2;09;40134
971;2021-S04;9;19;50483
971;2021-S04;16;29;34558
971;2021-S04;23;39;37149
971;2021-S04;13;49;48928
971;2021-S04;26;59;60524
971;2021-S04;15;69;51113
971;2021-S04;9;79;33062
971;2021-S04;2;89;16008
971;2021-S04;0;90;4920
971;2021-S04;117;0;376879
971;2021-S05;2;09;40134
971;2021-S05;10;19;50483
971;2021-S05;21;29;34558
971;2021-S05;22;39;37149
971;2021-S05;26;49;48928
971;2021-S05;18;59;60524
971;2021-S05;24;69;51113
971;2021-S05;11;79;33062
971;2021-S05;4;89;16008
971;2021-S05;0;90;4920
971;2021-S05;139;0;376879
971;2021-S06;0;09;40134
971;2021-S06;17;19;50483
971;2021-S06;30;29;34558
971;2021-S06;36;39;37149
971;2021-S06;36;49;48928
971;2021-S06;34;59;60524
971;2021-S06;23;69;51113
971;2021-S06;10;79;33062
971;2021-S06;4;89;16008
971;2021-S06;2;90;4920
971;2021-S06;192;0;376879
971;2021-S07;1;09;40134
971;2021-S07;17;19;50483
971;2021-S07;36;29;34558
971;2021-S07;45;39;37149
971;2021-S07;29;49;48928
971;2021-S07;42;59;60524
971;2021-S07;33;69;51113
971;2021-S07;10;79;33062
971;2021-S07;3;89;16008
971;2021-S07;2;90;4920
971;2021-S07;218;0;376879
971;2021-S08;9;09;40134
971;2021-S08;51;19;50483
971;2021-S08;59;29;34558
971;2021-S08;58;39;37149
971;2021-S08;77;49;48928
971;2021-S08;83;59;60524
971;2021-S08;58;69;51113
971;2021-S08;10;79;33062
971;2021-S08;8;89;16008
971;2021-S08;2;90;4920
971;2021-S08;415;0;376879
971;2021-S09;8;09;40134
971;2021-S09;67;19;50483
971;2021-S09;59;29;34558
971;2021-S09;64;39;37149
971;2021-S09;82;49;48928
971;2021-S09;76;59;60524
971;2021-S09;49;69;51113
971;2021-S09;15;79;33062
971;2021-S09;4;89;16008
971;2021-S09;0;90;4920
971;2021-S09;425;0;376879
971;2021-S10;3;09;40134
971;2021-S10;36;19;50483
971;2021-S10;43;29;34558
971;2021-S10;36;39;37149
971;2021-S10;44;49;48928
971;2021-S10;87;59;60524
971;2021-S10;46;69;51113
971;2021-S10;11;79;33062
971;2021-S10;7;89;16008
971;2021-S10;2;90;4920
971;2021-S10;315;0;376879
971;2021-S11;3;09;40134
971;2021-S11;50;19;50483
971;2021-S11;52;29;34558
971;2021-S11;75;39;37149
971;2021-S11;77;49;48928
971;2021-S11;87;59;60524
971;2021-S11;50;69;51113
971;2021-S11;24;79;33062
971;2021-S11;8;89;16008
971;2021-S11;3;90;4920
971;2021-S11;429;0;376879
971;2021-S12;10;09;40134
971;2021-S12;37;19;50483
971;2021-S12;54;29;34558
971;2021-S12;43;39;37149
971;2021-S12;65;49;48928
971;2021-S12;79;59;60524
971;2021-S12;54;69;51113
971;2021-S12;27;79;33062
971;2021-S12;11;89;16008
971;2021-S12;2;90;4920
971;2021-S12;382;0;376879
971;2021-S13;3;09;40134
971;2021-S13;24;19;50483
971;2021-S13;52;29;34558
971;2021-S13;77;39;37149
971;2021-S13;66;49;48928
971;2021-S13;95;59;60524
971;2021-S13;63;69;51113
971;2021-S13;33;79;33062
971;2021-S13;21;89;16008
971;2021-S13;5;90;4920
971;2021-S13;439;0;376879
971;2021-S14;11;09;40134
971;2021-S14;54;19;50483
971;2021-S14;74;29;34558
971;2021-S14;94;39;37149
971;2021-S14;129;49;48928
971;2021-S14;126;59;60524
971;2021-S14;96;69;51113
971;2021-S14;56;79;33062
971;2021-S14;16;89;16008
971;2021-S14;2;90;4920
971;2021-S14;658;0;376879
971;2021-S15;20;09;40134
971;2021-S15;96;19;50483
971;2021-S15;117;29;34558
971;2021-S15;122;39;37149
971;2021-S15;131;49;48928
971;2021-S15;175;59;60524
971;2021-S15;106;69;51113
971;2021-S15;61;79;33062
971;2021-S15;28;89;16008
971;2021-S15;4;90;4920
971;2021-S15;860;0;376879
971;2021-S16;13;09;40134
971;2021-S16;111;19;50483
971;2021-S16;109;29;34558
971;2021-S16;110;39;37149
971;2021-S16;157;49;48928
971;2021-S16;177;59;60524
971;2021-S16;110;69;51113
971;2021-S16;63;79;33062
971;2021-S16;24;89;16008
971;2021-S16;6;90;4920
971;2021-S16;880;0;376879
971;2021-S17;32;09;40134
971;2021-S17;89;19;50483
971;2021-S17;105;29;34558
971;2021-S17;114;39;37149
971;2021-S17;137;49;48928
971;2021-S17;136;59;60524
971;2021-S17;106;69;51113
971;2021-S17;52;79;33062
971;2021-S17;20;89;16008
971;2021-S17;9;90;4920
971;2021-S17;800;0;376879
972;2020-S21;2;09;33991
972;2020-S21;0;19;43014
972;2020-S21;2;29;31496
972;2020-S21;0;39;34280
972;2020-S21;2;49;42967
972;2020-S21;0;59;62671
972;2020-S21;0;69;52556
972;2020-S21;0;79;33509
972;2020-S21;0;89;18767
972;2020-S21;0;90;5498
972;2020-S21;6;0;358749
972;2020-S22;0;09;33991
972;2020-S22;0;19;43014
972;2020-S22;0;29;31496
972;2020-S22;0;39;34280
972;2020-S22;0;49;42967
972;2020-S22;4;59;62671
972;2020-S22;0;69;52556
972;2020-S22;0;79;33509
972;2020-S22;1;89;18767
972;2020-S22;0;90;5498
972;2020-S22;5;0;358749
972;2020-S23;0;09;33991
972;2020-S23;1;19;43014
972;2020-S23;1;29;31496
972;2020-S23;2;39;34280
972;2020-S23;0;49;42967
972;2020-S23;1;59;62671
972;2020-S23;2;69;52556
972;2020-S23;2;79;33509
972;2020-S23;0;89;18767
972;2020-S23;0;90;5498
972;2020-S23;9;0;358749
972;2020-S24;1;09;33991
972;2020-S24;2;19;43014
972;2020-S24;6;29;31496
972;2020-S24;0;39;34280
972;2020-S24;4;49;42967
972;2020-S24;1;59;62671
972;2020-S24;3;69;52556
972;2020-S24;0;79;33509
972;2020-S24;0;89;18767
972;2020-S24;0;90;5498
972;2020-S24;17;0;358749
972;2020-S25;1;09;33991
972;2020-S25;0;19;43014
972;2020-S25;3;29;31496
972;2020-S25;0;39;34280
972;2020-S25;2;49;42967
972;2020-S25;1;59;62671
972;2020-S25;0;69;52556
972;2020-S25;1;79;33509
972;2020-S25;0;89;18767
972;2020-S25;0;90;5498
972;2020-S25;8;0;358749
972;2020-S26;1;09;33991
972;2020-S26;1;19;43014
972;2020-S26;1;29;31496
972;2020-S26;2;39;34280
972;2020-S26;1;49;42967
972;2020-S26;2;59;62671
972;2020-S26;2;69;52556
972;2020-S26;0;79;33509
972;2020-S26;0;89;18767
972;2020-S26;0;90;5498
972;2020-S26;10;0;358749
972;2020-S27;1;09;33991
972;2020-S27;2;19;43014
972;2020-S27;2;29;31496
972;2020-S27;0;39;34280
972;2020-S27;0;49;42967
972;2020-S27;1;59;62671
972;2020-S27;1;69;52556
972;2020-S27;0;79;33509
972;2020-S27;0;89;18767
972;2020-S27;0;90;5498
972;2020-S27;7;0;358749
972;2020-S28;1;09;33991
972;2020-S28;0;19;43014
972;2020-S28;0;29;31496
972;2020-S28;0;39;34280
972;2020-S28;1;49;42967
972;2020-S28;1;59;62671
972;2020-S28;1;69;52556
972;2020-S28;1;79;33509
972;2020-S28;0;89;18767
972;2020-S28;0;90;5498
972;2020-S28;5;0;358749
